id_reserva,id_cliente,nombre,apellido,mail,competencia,fecha_reserva,inicio_estancia,final_estancia,id_hotel,precio_noche,nombre_hotel,estrellas,ciudad
aba96f63-5a95-45b3-9e79-06b0c214a9a7,8936,Gil,Vallés,gil.vallés@example.com,True,2025-02-18,2025-03-01,2025-03-02,135,,,,Madrid
4dda578d-e4c6-4af1-9cf0-217a4c75ae56,8937,Nico,Naranjo,nico.naranjo@example.com,False,2025-02-11,2025-03-01,2025-03-02,33,55.25,Hotel Los Almendros,3,Madrid
39f55f28-1646-48e1-9228-495e839722a1,8938,Alejo,Morera,alejo.morera@example.com,True,2025-02-18,2025-03-01,2025-03-02,135,,,,Madrid
78787e6c-818f-4a91-b803-7b12ba9bd6f7,6891,Emiliano,Diéguez,emiliano.diéguez@example.com,False,2025-02-04,2025-03-01,2025-03-02,36,337.04,Gran Hotel Madrid,3,Madrid
b6bf1446-e558-4991-a517-41d6973f93b4,8939,Claudio,Báez,claudio.báez@example.com,False,2025-02-04,2025-03-01,2025-03-02,47,495.7,Hotel Rincón Sereno,2,Madrid
01d880bc-9db5-464b-a3bf-83e7cf00cbc3,8940,Fabio,Amores,fabio.amores@example.com,True,2025-02-18,2025-03-01,2025-03-02,113,,,,Madrid
acaffa6e-66d6-4d62-a0d7-672f985db591,8941,Alexandra,Arco,alexandra.arco@example.com,False,2025-02-02,2025-03-01,2025-03-02,19,309.64,Hotel Camino del Sol,3,Madrid
fac4ba89-9fde-4223-a62d-03525fb10375,8942,Carlos,Jaén,carlos.jaén@example.com,False,2025-02-04,2025-03-01,2025-03-02,29,312.6,Hotel Encanto Real,3,Madrid
ad89bd5d-8628-4fc9-9304-b4567de3d1b6,8943,Dionisia,Cifuentes,dionisia.cifuentes@example.com,False,2025-02-01,2025-03-01,2025-03-02,33,133.33,Hotel Vista Alegre,2,Madrid
2182fae6-10fc-47c6-8546-83113e17a654,8944,Rosalina,Querol,rosalina.querol@example.com,False,2025-02-06,2025-03-01,2025-03-02,28,96.41,Hotel Brisas del Mar,3,Madrid
483d6a98-4277-420c-9f1e-b1b300f3ce3e,8945,Josep,Fuster,josep.fuster@example.com,False,2025-02-11,2025-03-01,2025-03-02,47,458.38,Hotel Palacio Imperial,3,Madrid
4738cc22-1d3d-4028-b646-7a1f8b24495c,8946,Aurelia,Chico,aurelia.chico@example.com,True,2025-02-18,2025-03-01,2025-03-02,103,,,,Madrid
83c52a5e-5e97-4c4f-8ecf-99f487007dd0,8947,Reyna,Cerezo,reyna.cerezo@example.com,False,2025-02-04,2025-03-01,2025-03-02,47,318.45,Hotel Mirador Real,2,Madrid
822e1c68-3313-4e89-b89f-1a5895f8a030,8948,Amílcar,Montenegro,amílcar.montenegro@example.com,True,2025-02-18,2025-03-01,2025-03-02,181,,,,Madrid
3f5b7f19-faca-4351-a6f0-36c026f146e6,8949,Diana,Castrillo,diana.castrillo@example.com,False,2025-02-03,2025-03-01,2025-03-02,2,300.34,Hotel Brisas del Mar,3,Madrid
e2a46e23-3352-4ec1-9939-f83e55c7abf1,8950,Gabriel,Arévalo,gabriel.arévalo@example.com,False,2025-02-05,2025-03-01,2025-03-02,15,236.63,Hotel Los Almendros,3,Madrid
c6ae1c7c-b732-4fc4-9dde-56284dffad75,8951,Enrique,Amorós,enrique.amorós@example.com,False,2025-02-02,2025-03-01,2025-03-02,27,76.18,Hotel Rincón Sereno,2,Madrid
bb418d1a-f200-4d99-b316-a12fcf3b6be5,8952,Gracia,Arteaga,gracia.arteaga@example.com,False,2025-02-11,2025-03-01,2025-03-02,28,382.24,Hotel Encanto Real,3,Madrid
11faebe4-c81a-4d84-9106-a78ea3f45a50,8953,Danilo,Galiano,danilo.galiano@example.com,True,2025-02-18,2025-03-01,2025-03-02,135,,,,Madrid
3537f054-f6f3-4c39-a9fa-9e1064d65cf0,8954,Marino,Gallart,marino.gallart@example.com,False,2025-02-03,2025-03-01,2025-03-02,49,473.0,Hotel Luz de Madrid,3,Madrid
e77da180-a88d-4b41-b373-10f4e785dd55,8955,Cosme,Fernández,cosme.fernández@example.com,True,2025-02-18,2025-03-01,2025-03-02,135,,,,Madrid
435ddc2f-4057-43b9-a10b-ca61192ec501,8956,Félix,Parra,félix.parra@example.com,False,2025-02-03,2025-03-01,2025-03-02,43,381.11,Hotel Palacio Imperial,3,Madrid
f71928a8-319d-4da2-8825-fba1cec36fa3,8957,Reyes,Caro,reyes.caro@example.com,True,2025-02-18,2025-03-01,2025-03-02,117,,,,Madrid
cce16ad0-d263-4e01-bb5f-a0a5d3d5e8fd,8958,Federico,Hervia,federico.hervia@example.com,True,2025-02-18,2025-03-01,2025-03-02,135,,,,Madrid
aab021af-f6ca-4ab1-ae38-3b3b1d112821,8959,José Manuel,Narváez,josé manuel.narváez@example.com,False,2025-02-10,2025-03-01,2025-03-02,40,253.4,Hotel Torre Dorada,2,Madrid
fbcf7665-f3a9-4191-9f6c-810847deaf0a,8960,Sergio,Luque,sergio.luque@example.com,False,2025-02-04,2025-03-01,2025-03-02,6,241.73,Hotel Luz de Madrid,3,Madrid
6e3b8f54-5340-4ae1-979c-0089b21f5bfb,8961,Inocencio,Mayo,inocencio.mayo@example.com,False,2025-02-03,2025-03-01,2025-03-02,19,105.72,Hotel Sol y Luna,3,Madrid
5c6c32d9-7b6a-49b9-89f1-3e3cab28b3ff,8962,Salomón,Martín,salomón.martín@example.com,False,2025-02-10,2025-03-01,2025-03-02,13,228.34,Hotel Sol y Luna,3,Madrid
3eb471fd-e437-4f6c-bdad-96ea6aef2f68,8963,Marc,Salas,marc.salas@example.com,True,2025-02-18,2025-03-01,2025-03-02,113,,,,Madrid
3406c44e-c3bf-44c5-ab2c-8c6a39d83215,8964,Adelardo,Duran,adelardo.duran@example.com,False,2025-02-04,2025-03-01,2025-03-02,13,189.28,Hotel Palacio Imperial,3,Madrid
5c79f06f-51fa-4b27-9da9-7b6250356ed0,8965,Ariel,Ropero,ariel.ropero@example.com,True,2025-02-18,2025-03-01,2025-03-02,114,,,,Madrid
8abc7916-ae90-4c23-9c7a-383df45d552f,8966,Julio,Dávila,julio.dávila@example.com,True,2025-02-18,2025-03-01,2025-03-02,103,,,,Madrid
5da64263-98ea-4102-8f96-925bb81a62fa,8967,Luna,Palacios,luna.palacios@example.com,False,2025-02-03,2025-03-01,2025-03-02,43,326.31,Hotel Mirador Real,2,Madrid
d217b4d9-a82d-4275-8bb7-e706f4dee036,8968,Maricela,Santiago,maricela.santiago@example.com,False,2025-02-08,2025-03-01,2025-03-02,13,407.72,Hotel Sol y Luna,3,Madrid
a75b892c-336e-40ba-b5e4-9738d4198f21,8969,Ainara,Herrera,ainara.herrera@example.com,False,2025-02-04,2025-03-01,2025-03-02,38,463.3,Hotel Puerta del Cielo,3,Madrid
3fa962f3-fbb8-4aec-8232-48f131042948,8970,Constanza,Palomo,constanza.palomo@example.com,False,2025-02-03,2025-03-01,2025-03-02,29,98.34,Hotel Puerta del Cielo,3,Madrid
0d0a0dfb-d65f-44f6-a3c8-5b6bb2cf96ff,8971,Agustina,Guerra,agustina.guerra@example.com,True,2025-02-18,2025-03-01,2025-03-02,117,,,,Madrid
784bb5e7-dfd5-4578-b797-1afb06e29a41,8972,Perlita,Briones,perlita.briones@example.com,False,2025-02-05,2025-03-01,2025-03-02,14,238.3,Hotel Torre Dorada,2,Madrid
b215da30-8c32-42b4-8791-09f01f55055c,8973,Galo,Pla,galo.pla@example.com,False,2025-02-12,2025-03-01,2025-03-02,27,406.74,Hotel Costa Azul,3,Madrid
d2a0168e-2e4b-4670-a4fd-60ea379f972c,8974,Sancho,Peláez,sancho.peláez@example.com,False,2025-02-10,2025-03-01,2025-03-02,29,446.97,Hotel Monte Verde,3,Madrid
5104cc2c-4684-4d7a-87af-10f79f388845,8975,Chus,Batalla,chus.batalla@example.com,False,2025-02-04,2025-03-01,2025-03-02,19,63.49,Hotel Monte Verde,3,Madrid
ac682e2d-966b-4bc3-93da-d710a782fea9,8976,María Cristina,Porta,maría cristina.porta@example.com,False,2025-02-12,2025-03-01,2025-03-02,6,298.9,Hotel Palacio Imperial,3,Madrid
f3e891a4-3966-4768-9772-6c1d099af4d0,8977,Rafael,Hoz,rafael.hoz@example.com,False,2025-02-11,2025-03-01,2025-03-02,15,383.06,Hotel Palacio Imperial,3,Madrid
7c6ae924-258e-4619-b29f-094d03e32924,8978,Ariadna,Barrera,ariadna.barrera@example.com,True,2025-02-18,2025-03-01,2025-03-02,131,,,,Madrid
2b8a0084-d844-42df-8c7b-5917f6d12489,8979,Sigfrido,Rico,sigfrido.rico@example.com,False,2025-02-04,2025-03-01,2025-03-02,47,489.49,Hotel Mirador Real,2,Madrid
b51ca667-cd09-49be-bbb5-c3156b1ce177,8980,Juan Pablo,Suárez,juan pablo.suárez@example.com,False,2025-02-10,2025-03-01,2025-03-02,43,69.52,Hotel Luz de Madrid,3,Madrid
4880c118-dd69-4da0-805e-d60aff09b062,8981,Rafael,Gilabert,rafael.gilabert@example.com,False,2025-02-03,2025-03-01,2025-03-02,2,276.5,Hotel Luz de Madrid,3,Madrid
ba6cfebf-9e92-46f5-bc1e-45872c67083a,8982,Reina,Peláez,reina.peláez@example.com,False,2025-02-02,2025-03-01,2025-03-02,35,117.4,Gran Hotel Madrid,3,Madrid
b7825eab-8491-413d-b345-769fa01e8d52,8983,Selena,Sala,selena.sala@example.com,True,2025-02-18,2025-03-01,2025-03-02,114,,,,Madrid
e036d86a-a0e8-4ca9-9051-98e5c0e5c755,8984,Kike,Prada,kike.prada@example.com,True,2025-02-18,2025-03-01,2025-03-02,103,,,,Madrid
aca207d1-fd04-45dd-8789-aa8eb3f5fe4f,8985,Maximino,Guijarro,maximino.guijarro@example.com,False,2025-02-05,2025-03-01,2025-03-02,36,410.99,Hotel Las Estrellas,2,Madrid
844dd780-3684-4333-b4d5-8fa58f55562a,8986,Chelo,Raya,chelo.raya@example.com,False,2025-02-02,2025-03-01,2025-03-02,15,398.53,Hotel Costa Azul,3,Madrid
7d52fe2d-232e-41f5-a879-e121b8edafba,8987,Fabiana,Nicolau,fabiana.nicolau@example.com,False,2025-02-09,2025-03-01,2025-03-02,36,271.71,Hotel Las Estrellas,2,Madrid
e84dc423-3cd9-42ac-9ddd-e8d5ce70c05d,8988,Fabio,Manjón,fabio.manjón@example.com,False,2025-02-03,2025-03-01,2025-03-02,38,358.7,Hotel Luz de Madrid,3,Madrid
4599088a-c653-45da-ac5c-3d53035fe193,8989,Visitación,Pont,visitación.pont@example.com,False,2025-02-06,2025-03-01,2025-03-02,40,253.33,Hotel Sol y Luna,3,Madrid
59896fbc-c5ae-4003-9031-b9f0bd7b6112,8990,Dora,Contreras,dora.contreras@example.com,False,2025-02-04,2025-03-01,2025-03-02,2,198.54,Hotel Puerta del Cielo,3,Madrid
dca5ed4f-10a4-4e86-b3ae-671bd02b1654,8991,Nilo,Taboada,nilo.taboada@example.com,False,2025-02-01,2025-03-01,2025-03-02,36,242.21,Hotel Puerta del Cielo,3,Madrid
a2ee8f06-b806-4891-b874-d38efc384c42,8992,Felipa,Seco,felipa.seco@example.com,False,2025-02-11,2025-03-01,2025-03-02,2,264.61,Hotel Mirador Real,2,Madrid
6f81a1aa-1604-4194-aa98-2aa080028647,8993,José,Ripoll,josé.ripoll@example.com,False,2025-02-12,2025-03-01,2025-03-02,13,380.58,Hotel Torre Dorada,2,Madrid
3974f4f6-bfc5-45f6-9890-1b444082756f,8994,Marcela,Gomez,marcela.gomez@example.com,True,2025-02-18,2025-03-01,2025-03-02,186,,,,Madrid
78caa813-2593-439c-a8d1-180eeb55c045,8995,Ibán,Macías,ibán.macías@example.com,False,2025-02-05,2025-03-01,2025-03-02,6,133.81,Palacio del Sol,2,Madrid
af73ba55-1b65-4064-bc0e-128cd891ac78,8996,Nando,Vall,nando.vall@example.com,True,2025-02-18,2025-03-01,2025-03-02,131,,,,Madrid
49aeadee-3456-4d72-b4f4-6ab1cb63cb96,8997,Jose Manuel,Amo,jose manuel.amo@example.com,False,2025-02-05,2025-03-01,2025-03-02,19,417.26,Hotel Luz de Madrid,3,Madrid
c080ef59-33ad-441e-8a27-09a8525661e0,8998,Cosme,Pozuelo,cosme.pozuelo@example.com,False,2025-02-09,2025-03-01,2025-03-02,29,404.88,Hotel Maravilla Real,2,Madrid
20d5d04b-205f-41ca-b940-242f745c9ff6,8999,Eugenio,Marti,eugenio.marti@example.com,True,2025-02-18,2025-03-01,2025-03-02,186,,,,Madrid
2d847a44-194f-49f8-a12c-8ba255aa4994,9000,Dominga,Guzmán,dominga.guzmán@example.com,False,2025-02-08,2025-03-01,2025-03-02,35,404.51,Hotel Puerta del Cielo,3,Madrid
da2205db-a4d8-4b5c-94c4-19a1ae681342,9001,Marina,Berenguer,marina.berenguer@example.com,True,2025-02-18,2025-03-01,2025-03-02,181,,,,Madrid
12f40c0f-4fcb-4647-9e1a-fc37332f73ce,9002,Paulino,Gomez,paulino.gomez@example.com,False,2025-02-09,2025-03-01,2025-03-02,2,217.75,Hotel Camino del Sol,3,Madrid
123683a3-a153-41b1-9165-d20ba5e09c1e,9003,Angelita,Blanco,angelita.blanco@example.com,True,2025-02-18,2025-03-01,2025-03-02,103,,,,Madrid
04fd627b-bcc3-4b38-8cee-d56952fa9e56,9004,Teófila,Villalba,teófila.villalba@example.com,False,2025-02-08,2025-03-01,2025-03-02,38,416.71,Hotel Maravilla Real,2,Madrid
a6643c25-e4ce-4d79-bc0f-b8bd62b11dd5,9005,Jordana,Serrano,jordana.serrano@example.com,False,2025-02-02,2025-03-01,2025-03-02,48,394.88,Hotel Sol y Luna,3,Madrid
45a60786-2fbc-4e08-911a-f1412ca78c73,9006,Jose Ignacio,Alvarado,jose ignacio.alvarado@example.com,True,2025-02-18,2025-03-01,2025-03-02,128,,,,Madrid
7adf7b8b-68d2-421a-a9eb-614743d31585,9007,Horacio,Sáez,horacio.sáez@example.com,False,2025-02-02,2025-03-01,2025-03-02,2,405.41,Hotel Sol y Luna,3,Madrid
15646532-620e-4a54-b934-bd03b517c9aa,9008,Benigno,Soto,benigno.soto@example.com,True,2025-02-18,2025-03-01,2025-03-02,186,,,,Madrid
6cf0a5e5-01e1-46fe-9a7c-04ccca943a99,9009,Matilde,Acosta,matilde.acosta@example.com,False,2025-02-12,2025-03-01,2025-03-02,3,435.0,Hotel Brisas del Mar,3,Madrid
37b5b127-dd66-43b7-a79d-bfbd7f85bd0e,9010,Leocadio,Roda,leocadio.roda@example.com,False,2025-02-10,2025-03-01,2025-03-02,29,91.68,Hotel Brisas del Mar,3,Madrid
1be32082-69ee-4688-b665-6fda322291d8,9011,Casandra,Aliaga,casandra.aliaga@example.com,True,2025-02-18,2025-03-01,2025-03-02,135,,,,Madrid
e0bfe523-c968-4353-9239-8043e430de07,9012,Enrique,Pomares,enrique.pomares@example.com,True,2025-02-18,2025-03-01,2025-03-02,128,,,,Madrid
b1c5aaad-e4c1-4430-84c8-2ca801d26cf1,9013,Consuela,Galiano,consuela.galiano@example.com,False,2025-02-02,2025-03-01,2025-03-02,15,323.4,Hotel Torre Dorada,2,Madrid
6e8d796f-aa1f-42f8-9f2b-34f295eed149,9014,Donato,Machado,donato.machado@example.com,False,2025-02-05,2025-03-01,2025-03-02,36,331.45,Hotel Brisas del Mar,3,Madrid
66d8a345-b89f-457b-afb3-7be69ad52715,9015,Haroldo,Martorell,haroldo.martorell@example.com,False,2025-02-10,2025-03-01,2025-03-02,33,104.36,Palacio del Sol,2,Madrid
b7e64f6a-b29b-48ce-9b5a-6166dc286d26,9016,Vasco,Puente,vasco.puente@example.com,False,2025-02-03,2025-03-01,2025-03-02,19,235.29,Hotel Palacio Imperial,3,Madrid
f5b20bbd-5fc7-477f-9bdd-8a5ebb9272b8,9017,Felisa,Lobo,felisa.lobo@example.com,True,2025-02-18,2025-03-01,2025-03-02,128,,,,Madrid
ee9cdc8e-5c0c-4f7d-a20d-4964670b51d5,9018,Marianela,Córdoba,marianela.córdoba@example.com,False,2025-02-05,2025-03-01,2025-03-02,6,267.35,Hotel Camino del Sol,3,Madrid
df7941ff-3dd5-4cda-bd22-3e8f60bcfb06,9019,Julia,Martin,julia.martin@example.com,True,2025-02-18,2025-03-01,2025-03-02,181,,,,Madrid
b5627c2a-89de-43bf-897e-2f7c6794c16c,9020,Santiago,Fuertes,santiago.fuertes@example.com,True,2025-02-18,2025-03-01,2025-03-02,181,,,,Madrid
16ddfddf-d286-4c73-a4e1-89118ac9fc81,9021,Graciano,Camps,graciano.camps@example.com,True,2025-02-18,2025-03-01,2025-03-02,194,,,,Madrid
9733edfe-0f88-4626-979f-2733fa77556d,9022,Marianela,Mas,marianela.mas@example.com,True,2025-02-18,2025-03-01,2025-03-02,117,,,,Madrid
35c5a3a1-1182-4763-9897-6df3926918c7,9023,Ruperto,Jáuregui,ruperto.jáuregui@example.com,True,2025-02-18,2025-03-01,2025-03-02,113,,,,Madrid
b3291503-ea2c-4ee8-80f5-86a46b23d841,9024,Graciana,Bernal,graciana.bernal@example.com,True,2025-02-18,2025-03-01,2025-03-02,194,,,,Madrid
5f51acd1-a9f3-4e0e-8324-968816f473ac,9025,Damián,Escudero,damián.escudero@example.com,True,2025-02-18,2025-03-01,2025-03-02,113,,,,Madrid
5faa1255-7525-4b10-8c9a-92ed9f14cf7e,9026,Julia,Piñol,julia.piñol@example.com,False,2025-02-09,2025-03-01,2025-03-02,43,57.76,Palacio del Sol,2,Madrid
18698f69-397a-4fc3-b012-61b479facf53,9027,Claudia,Seguí,claudia.seguí@example.com,False,2025-02-02,2025-03-01,2025-03-02,28,483.27,Hotel Costa Azul,3,Madrid
64feb64b-f0f4-4bd7-93d2-30ef2e75a9bb,9028,Sebastián,Sanmiguel,sebastián.sanmiguel@example.com,False,2025-02-12,2025-03-01,2025-03-02,6,393.07,Hotel Mirador Real,2,Madrid
718ba4c4-3286-403a-923e-efd125446e63,9029,Amancio,Requena,amancio.requena@example.com,False,2025-02-09,2025-03-01,2025-03-02,28,68.93,Hotel Mirador Real,2,Madrid
ec40779f-4a62-476c-977c-ca591ad6fd55,9030,Carmelita,Gomez,carmelita.gomez@example.com,True,2025-02-18,2025-03-01,2025-03-02,117,,,,Madrid
c8fa6bb3-28e7-4e42-b0c6-86d59ded5225,9031,Isidro,Cantero,isidro.cantero@example.com,True,2025-02-18,2025-03-01,2025-03-02,113,,,,Madrid
adb8d2bc-39ed-416a-a25d-dff779b0fbfe,9032,Roque,Campos,roque.campos@example.com,False,2025-02-03,2025-03-01,2025-03-02,27,273.2,Hotel Maravilla Real,2,Madrid
5ee68fc5-90e9-4daf-9ea7-e0e1f725d773,9033,Mireia,Amorós,mireia.amorós@example.com,False,2025-02-02,2025-03-01,2025-03-02,28,372.35,Hotel Mirador Real,2,Madrid
e5bae579-1be3-485e-b902-64d37252d25b,9034,Maura,Huerta,maura.huerta@example.com,False,2025-02-07,2025-03-01,2025-03-02,38,80.72,Hotel Las Estrellas,2,Madrid
8eb8c0bf-0069-4b91-84ea-12e96dde62a4,9035,Lalo,Aragón,lalo.aragón@example.com,True,2025-02-18,2025-03-01,2025-03-02,135,,,,Madrid
bea0dc51-d3d0-4282-9469-cb946bdf79df,9036,Ceferino,Ferreras,ceferino.ferreras@example.com,False,2025-02-03,2025-03-01,2025-03-02,35,342.34,Gran Hotel Madrid,3,Madrid
43a6a0e5-4a00-4337-89de-d3c6bc53d459,9037,Lalo,Llabrés,lalo.llabrés@example.com,True,2025-02-18,2025-03-01,2025-03-02,117,,,,Madrid
34e8a0e6-9697-4745-bf93-6876f7188c9c,9038,Yéssica,Rius,yéssica.rius@example.com,False,2025-02-10,2025-03-01,2025-03-02,6,243.19,Hotel Rincón Sereno,2,Madrid
899bd491-c5ec-49b2-96d8-c23278d9e84d,9039,Gala,Fuertes,gala.fuertes@example.com,False,2025-02-12,2025-03-01,2025-03-02,38,299.46,Gran Hotel Madrid,3,Madrid
0f520102-0838-4363-9596-2cb229a31ba9,9040,Leocadio,Cabrera,leocadio.cabrera@example.com,True,2025-02-18,2025-03-01,2025-03-02,186,,,,Madrid
57e84eb5-586e-4f99-99ff-715b7633833b,9041,Paola,Lara,paola.lara@example.com,True,2025-02-18,2025-03-01,2025-03-02,135,,,,Madrid
8e419269-5b75-4092-abbd-8b377ee6866f,9042,Bernabé,Belda,bernabé.belda@example.com,True,2025-02-18,2025-03-01,2025-03-02,103,,,,Madrid
ecca014d-bee6-42fb-80b4-27a841b34e8b,9043,Ana,Gascón,ana.gascón@example.com,True,2025-02-18,2025-03-01,2025-03-02,131,,,,Madrid
536d5a80-04dd-4896-9d06-53e837006278,9044,José,Bou,josé.bou@example.com,True,2025-02-18,2025-03-01,2025-03-02,103,,,,Madrid
0b43be04-15be-4fc2-be6b-8b658a672cef,9045,Agustín,Luna,agustín.luna@example.com,True,2025-02-18,2025-03-01,2025-03-02,181,,,,Madrid
722cda2d-03ce-4331-b71a-4b11a67d0cd5,9046,Leocadia,Blanco,leocadia.blanco@example.com,False,2025-02-10,2025-03-01,2025-03-02,2,76.67,Hotel Monte Verde,3,Madrid
2941409a-46bd-4ebb-a0cd-9910e65daa67,9047,Asdrubal,Mesa,asdrubal.mesa@example.com,True,2025-02-18,2025-03-01,2025-03-02,135,,,,Madrid
303b5dd6-7c80-4dbf-828c-9452d4ae2b22,9048,Ágata,Cuéllar,ágata.cuéllar@example.com,False,2025-02-11,2025-03-01,2025-03-02,27,311.35,Hotel Vista Alegre,2,Madrid
62fe31c5-6d9f-43c1-a726-4369dc05b2a4,9049,Antonio,Contreras,antonio.contreras@example.com,False,2025-02-07,2025-03-01,2025-03-02,28,149.51,Hotel Puerta del Cielo,3,Madrid
082e6011-637e-46e1-9652-924b055cca20,9050,Paulina,Rincón,paulina.rincón@example.com,False,2025-02-11,2025-03-01,2025-03-02,29,346.14,Hotel Maravilla Real,2,Madrid
025aa1e6-97fe-4953-856c-f03558739bf2,9051,Ángeles,Carrera,ángeles.carrera@example.com,True,2025-02-18,2025-03-01,2025-03-02,117,,,,Madrid
a392c392-bc11-4df8-a35f-4e161b46c7c2,9052,Candelas,Aparicio,candelas.aparicio@example.com,False,2025-02-09,2025-03-01,2025-03-02,48,446.65,Hotel Luz de Madrid,3,Madrid
06078cfb-5c2a-4498-94f3-ab06d8975e92,9053,Camilo,Ariño,camilo.ariño@example.com,False,2025-02-03,2025-03-01,2025-03-02,36,437.07,Gran Hotel Madrid,3,Madrid
f1f223d4-6b03-4dc5-a5dd-ab05d5aab7eb,9054,Ernesto,Carro,ernesto.carro@example.com,False,2025-02-12,2025-03-01,2025-03-02,43,123.46,Hotel Encanto Real,3,Madrid
947ab96d-5db0-4a74-bfd4-aec66bf1934a,9055,María Luisa,Fonseca,maría luisa.fonseca@example.com,True,2025-02-18,2025-03-01,2025-03-02,117,,,,Madrid
2625ab83-b860-4fc1-8e56-8855cbe3bb5c,9056,Teresa,Mur,teresa.mur@example.com,False,2025-02-04,2025-03-01,2025-03-02,13,52.64,Palacio del Sol,2,Madrid
6d17b452-c28b-4895-a078-aee06a4a5e54,9057,Juan Carlos,Costa,juan carlos.costa@example.com,True,2025-02-18,2025-03-01,2025-03-02,131,,,,Madrid
4f9be868-0e3a-4992-8821-d4710a12e816,9058,Hugo,Montaña,hugo.montaña@example.com,True,2025-02-18,2025-03-01,2025-03-02,194,,,,Madrid
8fa39162-af33-48c9-b2e1-0593879f32fe,9059,Teodoro,Barriga,teodoro.barriga@example.com,True,2025-02-18,2025-03-01,2025-03-02,131,,,,Madrid
d826df2e-573c-424f-b49f-b0c6e9c1f365,9060,Clarisa,Báez,clarisa.báez@example.com,False,2025-02-06,2025-03-01,2025-03-02,14,386.21,Hotel Los Almendros,3,Madrid
0a33abd8-2db5-423a-a570-ac6cc21af47b,9061,Íngrid,Cabo,íngrid.cabo@example.com,True,2025-02-18,2025-03-01,2025-03-02,194,,,,Madrid
a6c4d6d2-7c15-41a5-8f23-6e427054bfef,9062,Candelaria,Piña,candelaria.piña@example.com,True,2025-02-18,2025-03-01,2025-03-02,181,,,,Madrid
57d81413-8517-43f0-8634-eeba821ef2a4,9063,Moisés,Terrón,moisés.terrón@example.com,False,2025-02-02,2025-03-01,2025-03-02,38,165.48,Hotel Camino del Sol,3,Madrid
c481d494-5759-40e9-83bf-bb72cb98cbd7,9064,Judith,Boix,judith.boix@example.com,False,2025-02-10,2025-03-01,2025-03-02,19,196.55,Hotel Mirador Real,2,Madrid
461c60c8-2e73-478e-b93c-ab60edd21d4a,9065,David,Frutos,david.frutos@example.com,False,2025-02-11,2025-03-01,2025-03-02,48,419.09,Hotel Sol y Luna,3,Madrid
baec405f-b686-48b7-bd92-db526f557195,9066,Micaela,Cabañas,micaela.cabañas@example.com,True,2025-02-18,2025-03-01,2025-03-02,113,,,,Madrid
90a7023e-44fe-4090-af3e-222e838fcc9c,9067,Martin,Alegre,martin.alegre@example.com,True,2025-02-18,2025-03-01,2025-03-02,117,,,,Madrid
da329d77-f2f7-40ee-bfb0-9eea4192e572,9068,Marcio,Simó,marcio.simó@example.com,False,2025-02-09,2025-03-01,2025-03-02,40,65.62,Hotel Vista Alegre,2,Madrid
e221c24a-fb76-4205-b923-9cd9ea29830f,9069,Adalberto,Cuéllar,adalberto.cuéllar@example.com,False,2025-02-12,2025-03-01,2025-03-02,36,244.48,Hotel Camino del Sol,3,Madrid
5e6de8a7-df9b-4678-88b9-1c24f409a4e5,9070,Azahar,Borja,azahar.borja@example.com,True,2025-02-18,2025-03-01,2025-03-02,114,,,,Madrid
9849e825-0458-4305-a86e-fbbc1b673d29,9071,Dimas,Cazorla,dimas.cazorla@example.com,True,2025-02-18,2025-03-01,2025-03-02,117,,,,Madrid
4103a6a5-c6b6-4da1-90e6-9e76fbd667ce,9072,Ángel,Martínez,ángel.martínez@example.com,True,2025-02-18,2025-03-01,2025-03-02,114,,,,Madrid
7eded5c2-d5a2-4be2-bae8-3ed16c14ec6e,9073,Violeta,Tormo,violeta.tormo@example.com,False,2025-02-12,2025-03-01,2025-03-02,14,113.74,Hotel Mirador Real,2,Madrid
5de2c673-12a5-42b9-a449-c7c670edaf88,9074,Carlito,Garcés,carlito.garcés@example.com,True,2025-02-18,2025-03-01,2025-03-02,103,,,,Madrid
3ce8920d-8294-4767-9649-77c69791a336,9075,Alba,Viana,alba.viana@example.com,False,2025-02-05,2025-03-01,2025-03-02,48,180.65,Hotel Brisas del Mar,3,Madrid
eca10442-d52f-4b89-97ea-b1c52384e95d,9076,Ricardo,Mariño,ricardo.mariño@example.com,True,2025-02-18,2025-03-01,2025-03-02,114,,,,Madrid
db3f86b3-feb7-4ea5-95b9-6f46121cc719,9077,Godofredo,Bellido,godofredo.bellido@example.com,False,2025-02-03,2025-03-01,2025-03-02,13,130.6,Hotel Jardines del Rey,2,Madrid
e1c802c1-b04b-4c2a-8c35-856d9582ffbe,9078,Modesta,Bernal,modesta.bernal@example.com,False,2025-02-01,2025-03-01,2025-03-02,36,388.73,Hotel Encanto Real,3,Madrid
cc0c661c-c99f-49fe-8051-6f24543dd56a,9079,Febe,Valera,febe.valera@example.com,False,2025-02-04,2025-03-01,2025-03-02,2,70.19,Hotel Luz de Madrid,3,Madrid
c07947a1-0d69-487a-8185-443e3f0579f5,9080,Dan,Pinilla,dan.pinilla@example.com,False,2025-02-02,2025-03-01,2025-03-02,40,491.17,Hotel Luz de Madrid,3,Madrid
ee74734c-3af6-4bc7-88c3-b8cf87983f97,9081,Crescencia,Macías,crescencia.macías@example.com,False,2025-02-03,2025-03-01,2025-03-02,15,352.52,Hotel Luz de Madrid,3,Madrid
